available_bikes,month,day,hour,day_of_the_week,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain_last_hour,clouds_all,weather_main,available_bikes_1h
32,3,4,20,0,4.16,-0.19,994,80,3.6,210,0.0,75,1,30
30,3,4,21,0,4.13,-2.18,994,75,6.2,230,0.0,75,1,30
30,3,4,22,0,3.98,-1.87,993,80,5.7,220,0.5,75,2,30
30,3,4,23,0,3.72,-2.52,993,80,6.2,240,0.0,75,1,30
30,3,5,0,1,3.64,-3.31,993,80,7.2,230,0.0,20,1,30
30,3,5,1,1,3.63,-2.27,993,80,5.7,230,0.0,40,1,30
30,3,5,2,1,4.1,-2.08,993,80,6.2,230,0.0,40,1,30
30,3,5,3,1,4.39,-2.45,993,80,7.2,220,0.0,40,1,30
30,3,5,4,1,5.1,-2.47,992,75,8.2,220,0.0,75,1,30
30,3,5,5,1,5.08,-1.65,992,80,7.2,230,0.3,75,2,27
27,3,5,6,1,5.06,-2.02,994,80,7.7,230,0.25,75,2,25
25,3,5,7,1,5.08,-2.0,994,80,7.7,240,0.0,40,1,26
26,3,5,8,1,5.49,-1.67,995,75,7.7,230,0.0,40,1,7
7,3,5,9,1,6.26,-1.28,995,70,8.2,230,0.0,20,1,0
0,3,5,10,1,7.51,-0.01,995,65,8.2,240,0.0,20,1,0
0,3,5,11,1,8.65,1.51,995,61,7.7,230,0.0,40,1,1
1,3,5,12,1,9.69,2.72,995,61,7.7,220,0.0,40,1,1
1,3,5,13,1,9.87,4.17,995,57,5.7,220,0.0,75,1,3
3,3,5,14,1,9.9,3.5,995,57,6.7,220,0.0,75,1,3
3,3,5,15,1,9.94,3.9,995,57,6.2,230,0.0,75,1,0
0,3,5,16,1,8.88,3.03,995,57,5.7,200,0.0,75,1,17
17,3,5,17,1,8.8,4.39,994,66,4.1,190,0.0,75,1,16
16,3,5,18,1,8.34,5.08,994,61,2.1,160,0.0,75,1,17
17,3,5,19,1,7.86,3.83,993,81,4.1,120,0.53,75,2,18
18,3,5,20,1,6.92,2.75,991,93,4.6,90,0.51,75,2,18
18,3,5,21,1,7.09,1.49,990,93,6.7,90,3.81,75,2,19
19,3,5,22,1,7.4,1.87,987,93,6.7,120,5.08,75,2,19
19,3,5,23,1,7.03,0.37,986,93,8.2,110,3.81,75,2,17
17,3,6,0,2,7.26,1.93,983,100,6.7,90,3.81,75,2,17
17,3,6,1,2,8.68,3.43,981,93,6.7,130,0.93,75,2,17
17,3,6,2,2,9.11,6.05,980,100,4.1,130,0.0,75,1,17
17,3,6,3,2,9.75,6.23,978,93,4.6,160,0.0,75,1,17
17,3,6,4,2,9.76,6.59,978,93,4.1,180,0.5,75,2,17
17,3,6,5,2,9.76,4.88,980,87,6.2,190,0.25,75,2,15
15,3,6,6,2,9.48,4.3,981,81,6.2,190,0.0,75,1,14
14,3,6,7,2,9.19,5.65,981,87,4.1,190,0.0,75,1,12
12,3,6,8,2,9.33,4.89,980,81,5.1,190,0.0,75,1,0
0,3,6,9,2,9.97,5.05,980,76,5.7,190,0.0,40,1,2
2,3,6,10,2,10.71,5.94,978,76,5.7,200,0.0,40,1,0
0,3,6,11,2,7.89,2.6,980,87,6.2,270,0.3,40,2,0
0,3,6,12,2,6.99,2.29,981,87,5.1,270,0.9,75,2,0
0,3,6,13,2,6.19,1.31,981,86,5.1,260,0.0,75,1,15
15,3,6,14,2,5.46,-1.94,979,93,8.8,270,0.0,75,1,6
6,3,6,15,2,6.23,-0.27,979,81,7.2,280,0.0,75,1,4
4,3,6,16,2,7.14,-1.22,980,75,9.8,280,0.0,75,1,17
17,3,6,17,2,6.76,-1.12,980,81,9.3,280,0.0,75,1,16
16,3,6,18,2,6.47,1.22,982,86,5.7,290,0.0,75,1,15
15,3,6,19,2,5.96,-0.54,983,78,7.0,260,0.0,40,1,14
14,3,6,20,2,5.4,-1.27,983,80,7.2,260,0.0,20,1,10
10,3,6,21,2,5.22,-1.13,984,80,6.7,250,0.0,20,1,9
9,3,6,22,2,5.11,-0.91,984,80,6.2,250,0.0,40,1,9
9,3,6,23,2,4.87,-1.54,985,80,6.7,250,0.0,75,1,11
11,3,7,0,3,4.86,-1.9,985,80,7.2,250,0.0,75,1,13
13,3,7,1,3,4.46,-1.85,984,86,6.7,250,0.0,40,1,13
13,3,7,2,3,4.4,-2.27,985,86,7.2,250,0.0,40,1,13
13,3,7,3,3,4.3,-2.04,984,86,6.7,250,0.0,40,1,13
13,3,7,4,3,4.31,-2.89,985,80,7.7,250,0.0,40,1,13
13,3,7,5,3,4.23,-4.1,985,80,9.3,250,0.0,75,1,11
11,3,7,6,3,4.74,-4.56,985,80,10.8,260,0.5,75,2,12
12,3,7,7,3,5.01,-4.95,986,80,11.8,270,0.2,75,2,10
10,3,7,8,3,5.15,-5.91,987,80,13.4,270,0.0,75,1,1
1,3,7,9,3,5.16,-5.72,988,86,13.4,270,0.4,75,2,1
1,3,7,10,3,6.18,-3.97,990,81,12.4,280,0.0,75,1,0
0,3,7,11,3,7.03,-3.17,991,75,12.4,280,0.0,75,1,0
0,3,7,12,3,7.58,-2.7,992,70,12.4,290,0.0,75,1,16
16,3,7,13,3,8.3,-2.0,993,66,12.4,300,0.0,75,1,12
12,3,7,14,3,8.81,-0.49,994,70,11.3,300,0.0,75,1,11
11,3,7,15,3,8.99,-1.2,996,75,12.9,310,0.2,40,2,5
5,3,7,16,3,8.29,-0.05,997,70,9.8,300,0.0,40,1,3
3,3,7,17,3,7.71,0.01,998,81,9.3,310,0.0,40,1,19
19,3,7,18,3,6.63,0.7,1000,75,6.2,300,0.0,40,1,24
24,3,7,19,3,5.9,0.81,1002,81,5.1,290,0.0,75,1,29
29,3,7,20,3,4.84,-0.46,1004,80,5.1,290,0.0,40,1,31
31,3,7,21,3,4.33,-1.04,1005,80,5.1,280,0.0,20,1,32
32,3,7,22,3,3.63,-1.34,1006,86,4.6,270,0.0,20,1,32
32,3,7,23,3,3.4,-1.61,1007,86,4.6,260,0.0,20,1,5
5,3,8,16,4,10.01,5.54,1001,87,5.7,240,0.0,75,3,1
1,3,8,17,4,9.97,5.03,1001,93,6.7,250,0.0,75,1,11
11,3,8,18,4,8.78,1.07,1003,75,9.3,270,0.0,20,1,7
7,3,8,19,4,7.8,1.03,1004,75,7.7,270,0.0,40,1,10
10,3,8,20,4,7.17,1.52,1006,70,5.7,250,0.0,40,1,8
8,3,8,21,4,7.11,0.57,1006,75,7.2,260,0.0,75,1,20
20,3,8,22,4,6.71,-1.37,1007,75,9.3,270,0.0,75,1,20
20,3,8,23,4,6.18,0.53,1007,75,5.7,250,0.0,75,1,18
18,3,9,0,5,6.12,1.23,1007,75,4.6,240,0.0,75,1,19
19,3,9,1,5,5.84,1.61,1007,75,3.6,240,0.0,75,1,19
19,3,9,2,5,6.12,1.42,1007,81,4.6,230,0.0,75,1,19
19,3,9,3,5,6.05,0.57,1005,81,5.7,220,0.0,75,1,19
19,3,9,4,5,6.76,0.16,1004,75,7.2,220,0.0,75,1,19
19,3,9,5,5,6.52,0.07,1004,81,7.2,220,0.0,75,1,19
19,3,9,6,5,6.24,-4.45,1004,86,13.4,260,2.03,75,2,18
18,3,9,7,5,6.01,-0.88,1005,81,7.7,250,0.0,40,1,19
19,3,9,8,5,6.12,-1.52,1006,81,8.8,260,0.0,75,1,17
17,3,9,9,5,6.58,-1.68,1007,70,9.3,260,0.0,20,1,16
16,3,9,10,5,7.41,-1.77,1009,70,10.8,270,0.0,75,1,16
16,3,9,11,5,7.51,-2.96,1010,75,12.9,270,0.0,40,1,16
16,3,9,12,5,8.21,-0.49,1011,70,10.3,280,0.3,40,2,13
13,3,9,13,5,8.3,-1.23,1012,66,11.3,270,0.0,40,1,13
13,3,9,14,5,7.66,-0.08,1012,70,8.8,260,0.0,40,1,11
11,3,9,15,5,7.58,-0.18,1012,70,8.8,270,0.0,75,1,14
14,3,9,16,5,7.27,1.63,1011,70,5.7,260,0.0,75,1,10
10,3,9,17,5,7.08,1.25,1012,65,5.7,250,0.0,75,1,11
11,3,9,18,5,6.62,2.19,1011,65,3.6,230,0.0,75,1,10
10,3,9,19,5,6.01,2.0,1012,70,3.1,210,0.0,75,1,9
9,3,9,20,5,5.84,2.5,1011,70,2.1,200,0.5,75,2,10
10,3,9,21,5,5.06,1.2,1010,80,3.1,200,0.19,75,2,11
11,3,9,22,5,4.52,0.74,1008,86,3.1,190,0.25,75,2,11
11,3,9,23,5,3.96,0.44,1006,86,2.6,130,0.51,75,2,10
10,3,10,0,6,3.78,0.07,1005,93,3.1,90,0.76,75,2,11
11,3,10,1,6,3.43,0.01,1004,93,2.6,90,3.05,75,2,11
11,3,10,2,6,2.59,-1.32,1003,93,3.1,100,3.81,75,2,11
11,3,10,3,6,2.55,-0.25,1002,93,1.5,0,0.51,75,2,11
11,3,10,4,6,2.51,-2.12,1002,93,4.1,270,0.44,75,2,11
11,3,10,5,6,2.52,-1.75,1003,93,3.6,250,0.37,75,2,11
11,3,10,6,6,2.93,-1.63,1003,93,4.1,240,0.25,75,2,11
11,3,10,7,6,3.09,-4.31,1005,93,8.2,260,0.0,75,1,10
10,3,10,8,6,3.13,-3.39,1006,86,6.7,250,0.0,40,1,10
10,3,10,9,6,4.13,-2.4,1008,80,6.7,250,0.0,20,1,9
9,3,10,10,6,5.0,-3.15,1008,70,8.8,260,0.0,40,1,9
9,3,10,11,6,5.32,-5.95,1010,60,12.9,270,0.25,75,2,6
6,3,10,12,6,5.86,-4.22,1010,60,11.3,270,0.51,20,2,6
6,3,10,13,6,5.37,-5.78,1011,52,12.4,270,0.0,40,1,4
4,3,10,14,6,5.75,-2.71,1011,56,8.8,250,0.0,40,1,3
3,3,10,15,6,3.05,-5.48,1012,93,9.8,270,1.52,75,2,0
0,3,10,16,6,4.23,-2.77,1012,75,7.2,250,0.0,75,1,0
0,3,10,17,6,3.75,-4.94,1012,69,9.3,260,0.25,75,2,1
1,3,10,18,6,2.63,-6.55,1013,69,9.8,260,0.0,75,1,2
2,3,10,19,6,2.04,-5.48,1014,80,7.7,260,0.0,75,1,0
0,3,10,20,6,1.67,-5.55,1014,80,7.2,250,0.0,40,1,0
0,3,10,21,6,1.63,-5.25,1015,80,6.7,250,0.0,75,1,0
0,3,10,22,6,1.62,-5.39,1016,74,6.7,250,0.0,20,1,16
16,3,10,23,6,1.53,-5.22,1017,86,6.69,250,0.0,40,1,16
16,3,11,0,0,1.16,-6.0,1017,86,7.2,250,0.0,40,1,16
16,3,11,1,0,1.2,-6.92,1019,93,8.8,260,0.0,75,1,16
16,3,11,2,0,1.3,-4.98,1020,93,6.2,250,0.0,75,7,16
16,3,11,3,0,1.25,-5.54,1019,86,6.7,250,0.0,20,1,16
16,3,11,4,0,1.6,-4.45,1021,86,5.7,250,0.0,20,1,16
16,3,11,5,0,1.27,-6.57,1022,86,8.2,270,0.0,20,1,13
13,3,11,6,0,1.33,-4.75,1022,86,5.7,260,0.0,20,1,12
12,3,11,7,0,1.91,-3.32,1022,86,4.6,250,0.0,20,1,9
9,3,11,8,0,2.79,-2.46,1023,80,4.6,240,0.0,20,1,1
1,3,11,9,0,4.04,-1.8,1023,80,5.7,250,0.0,40,1,2
2,3,11,10,0,5.75,1.15,1024,75,4.1,240,0.0,75,1,1
1,3,11,11,0,6.7,1.14,1024,75,5.7,230,0.0,75,1,1
1,3,11,12,0,7.9,3.14,1022,70,4.6,220,0.0,75,1,13
13,3,11,13,0,8.01,2.32,1022,65,5.7,210,0.0,75,1,10
10,3,11,14,0,8.4,2.63,1021,61,5.7,200,0.0,75,1,6
6,3,11,15,0,8.59,2.14,1020,61,6.7,190,0.0,75,1,0
0,3,11,16,0,8.62,1.66,1017,66,7.7,180,0.0,75,1,17
17,3,11,17,0,8.33,0.98,1016,66,8.2,190,0.0,75,1,33
33,3,11,18,0,7.55,-0.74,1013,75,9.8,190,0.28,75,2,36
36,3,11,19,0,6.99,-1.2,1011,81,9.8,190,0.6,75,2,40
40,3,11,20,0,7.42,-0.34,1011,81,9.3,190,0.0,75,1,40
40,3,11,21,0,8.25,-0.26,1009,75,10.3,190,0.0,75,1,38
38,3,11,22,0,8.76,-0.14,1007,81,11.3,190,0.0,75,1,37
37,3,11,23,0,9.57,1.54,1005,81,10.3,190,0.0,75,1,35
35,3,12,0,1,10.26,1.83,1003,76,10.8,210,0.0,75,1,35
35,3,12,1,1,10.88,2.8,999,81,10.8,210,0.0,75,1,35
35,3,12,2,1,7.25,-1.74,1000,87,11.3,260,2.29,75,2,35
35,3,12,3,1,6.31,-1.49,1000,86,9.3,260,1.78,75,2,35
35,3,12,4,1,5.1,-2.15,1002,86,8.2,250,2.03,75,2,35
35,3,12,5,1,4.86,-2.08,999,86,7.7,260,0.51,75,2,32
32,3,12,6,1,4.17,-2.54,999,86,7.2,250,0.51,75,2,30
30,3,12,7,1,4.4,-1.22,1001,86,5.7,250,0.51,75,2,27
27,3,12,8,1,3.94,-1.75,1001,86,5.7,240,0.0,75,1,8
8,3,12,9,1,4.1,-1.15,1000,86,5.1,240,0.0,75,1,1
1,3,12,10,1,4.8,-0.75,1000,86,5.7,230,0.0,75,1,0
0,3,12,11,1,5.45,-0.31,1000,75,5.7,240,0.0,40,1,0
0,3,12,12,1,6.84,-0.78,999,65,8.2,240,0.25,75,2,8
8,3,12,13,1,6.54,-1.73,998,81,9.8,250,0.0,40,1,8
8,3,12,14,1,7.2,-2.49,997,56,10.8,260,0.0,40,1,8
8,3,12,15,1,7.31,-2.01,997,56,10.3,250,0.0,40,1,4
4,3,12,16,1,7.03,-1.98,996,56,9.8,250,0.0,40,1,3
3,3,12,17,1,6.98,-2.44,996,65,10.8,250,0.0,75,1,25
25,3,12,18,1,6.88,-3.51,995,70,12.4,250,0.0,75,1,28
28,3,12,19,1,5.68,-3.09,996,81,10.3,250,0.0,75,1,26
26,3,12,20,1,6.0,-2.2,996,75,9.3,250,0.25,75,2,24
24,3,12,21,1,6.04,-3.2,997,75,10.8,250,0.3,75,2,22
22,3,12,22,1,6.02,-3.93,998,75,11.8,260,0.0,75,1,22
22,3,12,23,1,6.04,-2.15,998,75,9.3,250,0.0,75,1,22
22,3,13,0,2,5.8,-5.12,999,81,13.4,260,0.3,75,2,22
22,3,13,1,2,5.73,-4.5,1000,81,12.4,260,0.25,75,2,22
22,3,13,2,2,5.56,-3.78,1002,86,11.3,260,1.52,75,2,22
22,3,13,3,2,6.15,-5.76,1002,81,14.9,270,0.3,75,2,22
22,3,13,4,2,5.98,-5.26,1003,81,13.9,270,0.3,75,2,22
22,3,13,5,2,5.93,-5.67,1004,81,14.4,270,0.25,75,2,19
19,3,13,6,2,5.96,-5.63,1005,81,14.4,270,0.3,75,2,18
18,3,13,7,2,5.56,-7.4,1007,75,16.0,280,0.0,75,1,15
15,3,13,8,2,5.7,-7.05,1007,81,16.0,270,0.0,75,1,0
0,3,13,9,2,6.15,-5.41,1009,81,14.4,280,0.0,20,1,4
4,3,13,10,2,7.57,-3.06,1010,70,12.9,270,0.0,20,1,1
1,3,13,11,2,8.4,-3.65,1011,66,14.92,280,0.0,20,1,3
3,3,13,12,2,9.05,-3.23,1012,57,14.92,280,0.0,40,1,18
18,3,13,13,2,9.11,-2.1,1011,66,13.89,280,0.0,75,1,12
12,3,13,14,2,9.08,-0.67,1012,76,12.35,290,0.3,75,2,6
6,3,13,15,2,8.51,-2.26,1013,71,13.38,280,0.25,75,2,19
19,3,13,16,2,8.22,-1.63,1013,71,12.0,270,0.0,40,1,13
13,3,13,17,2,7.43,0.42,1013,81,8.23,260,0.3,75,2,14
14,3,13,18,2,7.25,-0.89,1013,81,9.8,260,0.12,90,2,16
16,3,13,19,2,7.16,1.52,1012,81,6.2,260,0.0,75,1,21
21,3,13,20,2,7.18,0.85,1011,81,7.2,250,0.16,75,3,20
20,3,13,21,2,7.91,1.37,1010,81,7.7,250,0.14,75,3,21
21,3,13,22,2,7.82,0.49,1008,81,8.8,250,0.0,75,1,20
20,3,13,23,2,7.93,2.3,1007,87,6.7,240,0.19,75,2,22
22,3,14,0,3,7.93,0.48,1006,87,9.3,240,0.22,75,2,22
22,3,14,1,3,8.05,1.75,1004,87,7.7,240,0.51,75,2,22
22,3,14,2,3,8.54,1.22,1003,87,9.3,250,0.51,75,2,22
22,3,14,3,3,9.08,1.41,1001,93,10.3,250,0.25,75,2,22
22,3,14,4,3,9.12,2.16,1000,93,9.3,250,1.02,75,2,22
22,3,14,5,3,9.91,2.55,999,87,9.8,250,0.76,75,2,19
19,3,14,6,3,9.98,1.48,1000,93,11.8,260,0.51,75,2,18
18,3,14,7,3,9.1,-0.5,1001,81,12.4,280,1.27,75,2,16
16,3,14,8,3,9.04,-1.5,1002,75,13.4,280,0.0,40,1,4
4,3,14,9,3,8.65,2.12,1003,87,8.2,290,0.16,75,2,3
3,3,14,10,3,9.92,0.52,1004,71,11.8,270,0.0,75,1,0
0,3,14,11,3,9.65,1.4,1004,75,10.3,290,0.3,75,2,0
0,3,14,12,3,9.14,-2.27,1005,70,14.4,280,0.51,40,2,16
16,3,14,13,3,9.73,-0.33,1006,66,12.4,270,0.0,75,1,9
9,3,14,14,3,9.86,1.2,1005,81,11.3,280,0.0,75,1,11
11,3,14,15,3,10.06,0.98,1005,61,10.8,270,0.0,75,1,6
6,3,14,16,3,9.98,1.58,1005,61,9.8,270,0.0,75,1,0
0,3,14,17,3,9.87,0.76,1006,61,10.8,270,0.0,75,1,4
4,3,14,18,3,8.66,0.74,1006,70,9.3,260,0.5,75,2,2
2,3,14,19,3,8.06,2.55,1005,70,5.7,270,0.0,75,1,3
3,3,14,20,3,7.28,4.04,1004,87,3.1,230,0.25,75,2,4
4,3,14,21,3,7.39,4.37,1003,93,3.1,210,0.51,75,2,5
5,3,14,22,3,9.35,7.13,1002,93,2.6,190,1.02,75,2,5
5,3,14,23,3,10.82,6.2,1001,87,6.2,250,0.76,75,2,6
6,3,15,0,4,10.98,4.49,1001,93,9.3,250,0.25,75,2,6
6,3,15,1,4,10.87,2.95,1001,93,11.3,250,0.21,75,2,6
6,3,15,2,4,11.05,3.26,1000,87,10.8,260,0.14,75,2,6
6,3,15,3,4,10.91,2.23,1000,93,12.4,260,0.25,75,3,6
6,3,15,3,4,10.91,2.23,1000,93,12.4,260,0.25,75,2,6
6,3,15,4,4,10.52,2.86,1000,93,10.8,260,0.5,75,3,6
6,3,15,5,4,9.95,2.01,1001,81,10.3,270,0.0,75,3,3
3,3,15,6,4,9.13,1.01,1002,81,10.3,260,0.0,40,1,3
3,3,15,7,4,8.12,-0.2,1003,81,10.3,270,0.0,40,1,6
6,3,15,8,4,8.01,0.37,1004,81,9.3,260,0.0,75,1,2
2,3,15,9,4,8.76,1.04,1005,75,9.3,260,0.0,75,1,1
1,3,15,10,4,9.19,0.15,1005,75,11.3,270,0.3,75,2,2
2,3,15,11,4,9.6,-0.32,1005,70,12.4,270,0.3,75,2,0
0,3,15,12,4,9.62,-1.16,1005,66,13.4,270,0.0,75,1,10
10,3,15,13,4,9.63,-1.14,1005,75,13.9,280,0.3,75,2,5
5,3,15,14,4,9.86,1.3,1006,66,10.3,260,0.0,75,1,0
0,3,15,15,4,9.71,-0.55,1006,61,12.4,280,0.0,75,1,4
4,3,15,16,4,8.66,0.06,1007,61,9.8,270,0.0,75,1,7
7,3,15,17,4,8.57,2.12,1007,61,6.7,270,0.0,75,1,3
3,3,15,18,4,7.82,2.1,1007,65,5.7,270,0.0,75,1,6
6,3,15,19,4,7.61,3.68,1007,65,3.1,260,0.0,75,1,5
5,3,15,20,4,7.11,3.44,1007,75,3.1,240,0.19,75,2,5
5,3,15,21,4,6.15,3.01,1006,86,2.6,210,0.45,75,2,6
6,3,15,22,4,5.6,2.36,1005,86,2.6,200,1.27,75,2,24
24,3,15,23,4,5.22,2.12,1003,93,2.6,160,0.76,75,2,27
27,3,16,0,5,5.27,0.98,1002,100,4.6,130,1.52,75,2,27
27,3,16,1,5,6.52,2.27,999,93,4.6,140,1.78,75,2,27
27,3,16,2,5,9.54,7.75,997,93,2.06,170,0.76,75,2,27
27,3,16,3,5,10.69,5.34,996,87,7.2,220,0.51,75,2,27
27,3,16,4,5,10.69,5.34,995,87,7.2,230,1.02,75,2,27
27,3,16,5,5,10.65,4.2,993,87,8.75,220,1.52,75,2,26
26,3,16,6,5,10.39,3.52,992,87,9.26,230,1.52,75,2,25
25,3,16,7,5,10.04,3.69,991,93,8.75,230,0.7,75,2,25
25,3,16,8,5,10.83,3.69,990,87,9.8,230,0.25,75,2,24
24,3,16,9,5,10.92,3.8,989,87,9.8,220,0.76,75,2,25
25,3,16,10,5,10.98,4.23,989,87,9.3,220,1.52,75,2,25
25,3,16,11,5,11.39,4.39,988,87,9.8,220,0.25,75,2,24
24,3,16,12,5,10.87,4.86,987,87,8.2,240,0.54,75,2,23
23,3,16,13,5,10.61,4.28,987,81,8.2,240,0.51,75,2,21
21,3,16,14,5,7.83,-1.39,990,87,11.8,270,0.76,75,2,21
21,3,16,15,5,7.12,-3.56,991,81,13.4,280,0.25,75,2,22
22,3,16,16,5,6.98,-1.06,992,75,9.3,290,0.0,75,1,22
22,3,16,17,5,6.44,-0.92,993,75,8.2,270,0.25,75,2,22
22,3,16,18,5,5.17,-1.89,993,80,7.7,270,0.51,20,2,20
20,3,16,19,5,4.67,-2.12,994,80,7.2,280,0.0,75,1,22
22,3,16,20,5,3.84,-2.22,995,86,6.2,260,0.76,75,2,22
22,3,16,21,5,2.94,-3.96,996,86,7.2,270,0.0,40,1,20
20,3,16,22,5,2.86,-4.05,997,86,7.2,260,0.0,20,1,23
23,3,16,23,5,2.8,-4.12,997,86,7.2,260,0.0,40,1,23
23,3,17,0,6,2.59,-4.19,998,93,7.2,260,0.3,75,2,24
24,3,17,1,6,2.11,-4.21,999,86,6.2,250,0.0,20,1,24
24,3,17,2,6,1.99,-4.7,999,86,6.7,260,0.0,20,1,24
24,3,17,3,6,1.76,-4.1,1000,93,5.7,250,0.25,20,2,24
24,3,17,4,6,1.28,-6.05,1000,93,7.7,260,0.0,20,1,24
24,3,17,5,6,1.24,-4.85,1000,86,5.7,250,0.0,20,1,24
24,3,17,6,6,1.25,-5.19,1002,86,6.2,250,0.0,20,1,22
22,3,17,7,6,1.34,-5.09,1002,86,6.2,250,0.25,20,2,20
20,3,17,8,6,2.44,-3.84,1003,86,6.2,250,0.0,40,1,17
17,3,17,9,6,3.66,-2.78,1004,86,6.7,250,0.0,40,1,13
13,3,17,10,6,5.33,-2.06,1004,80,8.2,250,0.0,75,1,13
13,3,17,11,6,5.28,-3.93,1005,80,10.8,260,0.0,75,1,12
12,3,17,12,6,6.95,-1.44,1005,75,9.8,270,0.0,75,1,10
10,3,17,13,6,9.07,-1.1,1006,66,12.4,280,0.0,40,1,6
6,3,17,14,6,9.33,1.18,1007,61,9.3,310,0.0,75,1,6
6,3,17,15,6,10.39,0.85,1009,57,11.3,300,0.0,40,1,6
6,3,17,16,6,9.2,0.33,1010,61,10.3,320,0.51,75,2,4
4,3,17,17,6,8.64,-0.17,1011,65,10.3,310,0.3,75,2,2
2,3,17,18,6,7.75,1.67,1012,75,6.7,300,0.76,75,2,0
0,3,17,19,6,7.05,0.33,1014,70,7.2,290,0.0,75,1,1
1,3,17,20,6,5.34,-1.49,1015,75,7.2,280,0.0,40,1,1
1,3,17,21,6,5.14,-1.23,1016,80,6.7,270,0.0,40,1,1
1,3,17,22,6,4.65,-2.33,1017,86,7.7,270,0.0,40,1,3
3,3,17,23,6,4.79,-2.33,1017,80,7.7,270,0.0,75,1,4
4,3,18,0,0,4.46,-1.85,1017,86,6.7,260,0.0,75,1,4
4,3,18,1,0,4.48,-1.83,1017,86,6.7,260,0.0,75,1,4
4,3,18,2,0,4.88,-0.24,1018,86,5.1,260,0.0,75,1,4
4,3,18,3,0,5.1,-0.4,1018,86,5.7,260,0.5,75,2,4
4,3,18,4,0,5.04,0.3,1018,86,4.6,250,0.5,75,2,4
4,3,18,5,0,4.94,0.53,1018,86,4.1,250,0.51,75,2,4
4,3,18,6,0,5.05,0.86,1018,93,4.1,240,0.5,75,2,4
4,3,18,7,0,5.06,0.53,1018,93,4.6,240,0.5,75,2,0
0,3,18,8,0,5.53,1.23,1018,86,4.1,240,0.25,75,2,0
0,3,18,9,0,6.03,0.7,1018,86,5.7,240,0.0,90,1,0
0,3,18,10,0,7.11,2.21,1018,93,5.7,250,0.0,75,1,1
1,3,18,11,0,8.28,1.67,1019,87,8.2,260,0.0,75,1,0
0,3,18,12,0,8.82,3.38,1019,87,6.7,260,0.5,75,3,0
0,3,18,13,0,8.94,2.83,1019,87,7.7,270,0.0,75,1,0
0,3,18,14,0,9.8,3.99,1020,81,7.2,270,0.0,75,1,0
0,3,18,15,0,10.18,3.13,1020,76,8.8,270,0.0,75,1,1
1,3,18,16,0,9.9,3.42,1020,81,8.2,270,0.0,75,1,1
1,3,18,17,0,9.89,4.45,1020,81,6.7,270,0.0,75,1,2
2,3,18,18,0,8.88,2.75,1021,87,7.7,270,0.0,75,1,1
1,3,18,19,0,8.66,4.31,1022,87,5.1,270,0.0,75,1,0
0,3,18,20,0,8.59,4.92,1022,87,4.1,270,0.0,75,1,0
0,3,18,21,0,8.62,4.61,1023,87,4.6,260,0.0,75,1,0
0,3,18,22,0,8.64,4.5,1023,93,5.1,270,0.5,75,2,3
3,3,18,23,0,8.56,4.53,1024,87,4.6,270,0.0,75,3,3
3,3,19,0,1,8.05,4.13,1024,93,4.6,260,0.0,75,1,2
2,3,19,1,1,7.31,3.81,1024,100,4.1,270,0.0,75,1,2
2,3,19,2,1,7.67,5.31,1024,100,2.6,240,0.0,75,1,2
2,3,19,3,1,7.56,4.02,1024,87,3.6,250,0.0,75,1,2
2,3,19,4,1,6.93,2.22,1024,87,5.1,250,0.0,75,1,2
2,3,19,5,1,6.39,3.51,1024,93,2.6,230,0.0,75,1,0
0,3,19,6,1,6.68,2.97,1023,87,3.6,240,0.5,75,3,0
0,3,19,7,1,7.0,3.35,1024,87,3.6,220,0.5,75,3,0
0,3,19,8,1,6.88,3.06,1024,93,4.1,220,0.24,75,3,0
0,3,19,9,1,7.91,5.71,1024,93,2.1,200,0.32,75,3,1
1,3,19,10,1,8.75,6.3,1024,100,3.1,210,0.0,75,1,0
0,3,19,11,1,10.0,5.95,1024,87,5.1,240,0.0,75,1,1
1,3,19,12,1,11.27,7.53,1025,87,5.1,250,0.0,75,1,13
13,3,19,13,1,11.86,7.23,1025,81,6.2,250,0.0,75,1,8
8,3,19,14,1,12.04,8.5,1025,87,5.1,240,0.0,75,1,8
8,3,19,15,1,12.16,7.95,1024,81,5.7,240,0.0,75,1,23
23,3,19,16,1,12.71,9.52,1025,76,4.1,250,0.0,75,1,13
13,3,19,17,1,13.33,10.39,1025,71,3.6,250,0.0,40,1,13
13,3,19,18,1,12.36,9.55,1026,71,3.1,260,0.0,20,1,14
14,3,19,19,1,10.69,5.78,1026,81,6.2,260,0.0,20,1,16
16,3,19,20,1,10.34,6.12,1027,81,5.1,260,0.0,20,1,15
15,3,19,21,1,10.19,6.99,1027,81,3.6,240,0.0,20,1,14
14,3,19,22,1,10.13,6.92,1027,81,3.6,240,0.0,75,1,15
15,3,19,23,1,9.73,6.32,1028,87,4.1,260,0.0,75,1,16
16,3,20,0,2,9.79,4.92,1028,87,6.2,250,0.0,90,1,17
17,3,20,1,2,8.96,4.9,1028,93,5.1,250,0.0,75,1,17
17,3,20,2,2,8.71,4.94,1028,93,4.6,250,0.0,90,1,17
17,3,20,3,2,8.42,4.93,1028,93,4.1,240,0.0,90,1,17
17,3,20,4,2,8.38,4.88,1028,93,4.1,230,0.0,90,1,17
17,3,20,5,2,7.95,4.95,1028,100,3.6,230,0.0,90,1,14
